  crm_revenue_history  ·  2880 lignes  ·  8 colonnes,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
REV001017,ACC0093,2022-09,14635510.93,9463458.09,2021160.76,EUR,Maintenance
REV001018,ACC0093,2022-10,15079922.37,8163399.84,3003481.29,EUR,Service
REV001019,ACC0093,2022-11,14067593.88,8260033.09,3917318.29,EUR,Service
REV001020,ACC0093,2022-12,20006979.42,11694152.72,5266565.24,EUR,Maintenance
REV001021,ACC0093,2023-01,20753453.38,15758265.29,5640059.43,EUR,Product
REV001022,ACC0093,2023-02,16470517.89,12831847.06,1292230.1,EUR,Product
REV001023,ACC0093,2023-03,20124776.79,16689865.29,3519778.6,EUR,Service
REV001024,ACC0093,2023-04,19637855.62,15186093.51,1825046.76,EUR,Service
REV001025,ACC0093,2023-05,19911845.41,16347431.76,4435627.98,EUR,Service
REV001026,ACC0093,2023-06,20711046.3,10992443.66,4214284.91,EUR,Service
REV001027,ACC0093,2023-07,19217663.36,11667127.04,1136873.55,EUR,Maintenance
REV001028,ACC0093,2023-08,15838816.63,8275986.51,2677637.58,EUR,Product
REV001029,ACC0093,2023-09,17901481.55,11508913.67,2219128.23,EUR,Service
REV001030,ACC0093,2023-10,16312260.67,12689924.78,4501390.22,EUR,Maintenance
REV001031,ACC0093,2023-11,18894484.47,11218940.36,3768041.78,EUR,Service
REV001032,ACC0093,2023-12,19673406.4,13628391.01,2353193.48,EUR,Maintenance
REV001033,ACC0093,2024-01,20410908.09,15134742.57,1807014.19,EUR,Consulting
REV001034,ACC0093,2024-02,23212163.71,12588804.96,5853654.91,EUR,Product
REV001035,ACC0093,2024-03,19311384.4,14291960.75,4537048.83,EUR,Service
REV001036,ACC0093,2024-04,23454825.95,18661165.88,6927704.37,EUR,Consulting
REV001037,ACC0093,2024-05,21581625.57,12984030.71,3741881.73,EUR,Service
REV001038,ACC0093,2024-06,22325401.34,18475613.47,6649942.89,EUR,Maintenance
REV001039,ACC0093,2024-07,22542259.48,14930334.19,1337447.22,EUR,Maintenance
REV001040,ACC0093,2024-08,16788136.14,10147556.33,1923114.57,EUR,Maintenance
REV001041,ACC0093,2024-09,19175508.41,15135826.21,3618699.95,EUR,Service
REV001042,ACC0093,2024-10,19841524.27,16079419.42,3983720.45,EUR,Product
REV001043,ACC0093,2024-11,20838678.34,16852759.87,3492006.94,EUR,Service
REV001044,ACC0093,2024-12,20926630.12,18481840.25,1287727.81,EUR,Service
REV001045,ACC0079,2022-01,17892420.29,11135196.37,4839583.37,EUR,Service
REV001046,ACC0079,2022-02,18225321.94,15780697.17,1057571.92,EUR,Consulting
REV001047,ACC0079,2022-03,21822156.8,16246848.49,5816934.05,EUR,Maintenance
REV001048,ACC0079,2022-04,19019819.11,16296449.68,2513573.9,EUR,Consulting
REV001049,ACC0079,2022-05,21356822.46,18586665.61,3302496.47,EUR,Service
REV001050,ACC0079,2022-06,20733821.21,18353504.73,3475343.7,EUR,Consulting
REV001051,ACC0079,2022-07,19080418.34,12996216.82,3235175.81,EUR,Product
REV001052,ACC0079,2022-08,16922839.73,10449746.99,893547.79,EUR,Consulting
REV001053,ACC0079,2022-09,18045063.6,11228576.27,3836634.25,EUR,Service
REV001054,ACC0079,2022-10,18390635.83,9887229.67,3755043.13,EUR,Consulting
REV001055,ACC0079,2022-11,16441936.56,13742077.82,1765593.21,EUR,Maintenance
REV001056,ACC0079,2022-12,19100440.68,10962335,2075685.38,EUR,Service
REV001057,ACC0079,2023-01,26978048.87,23220410.42,1983861.53,EUR,Service
REV001058,ACC0079,2023-02,25424855.7,15442604.55,3156056.53,EUR,Consulting
REV001059,ACC0079,2023-03,26039244.74,22108518.23,3064501.15,EUR,Maintenance
REV001060,ACC0079,2023-04,27037966.39,16541942.36,6817013.79,EUR,Maintenance
REV001061,ACC0079,2023-05,25806535.58,12978858.93,5167261.81,EUR,Service
REV001062,ACC0079,2023-06,22997634.79,12334655.73,4992255.61,EUR,Service
REV001063,ACC0079,2023-07,27467956.32,20956622.44,8102186.85,EUR,Service
REV001064,ACC0079,2023-08,22842834.64,16684023.89,1730631.13,EUR,Service
REV001065,ACC0079,2023-09,25709334.98,14833314.59,4750774.68,EUR,Maintenance
REV001066,ACC0079,2023-10,25987281.8,16319170.9,6697039.62,EUR,Product
REV001067,ACC0079,2023-11,24915388.82,20817013.71,7413064.93,EUR,Maintenance
REV001068,ACC0079,2023-12,27114192.6,22501004.06,3969134.82,EUR,Product
REV001069,ACC0079,2024-01,29819799.24,25666710.95,7305116.71,EUR,Product
REV001070,ACC0079,2024-02,35157917.92,26248942.27,3350888.83,EUR,Service
REV001071,ACC0079,2024-03,38355615.2,34367806.02,2255623.21,EUR,Consulting
REV001072,ACC0079,2024-04,35970356.43,23475760.68,7041970.8,EUR,Consulting
REV001073,ACC0079,2024-05,37557882.97,25140143.2,3504798.93,EUR,Product
REV001074,ACC0079,2024-06,32001267.36,20912487.27,6149692.65,EUR,Product
REV001075,ACC0079,2024-07,32775054.74,17245250.53,8379927.12,EUR,Maintenance
REV001076,ACC0079,2024-08,31359087.23,26163195.67,7785281.77,EUR,Maintenance
REV001077,ACC0079,2024-09,33382817.87,20771373.5,4009632.7,EUR,Service
REV001078,ACC0079,2024-10,31488779.75,21092946.23,2973128.62,EUR,Maintenance
REV001079,ACC0079,2024-11,34241848.07,20821220.11,3349841.06,EUR,Maintenance
REV001080,ACC0079,2024-12,35950982.74,21284019.51,3937800.86,EUR,Product
REV001081,ACC0056,2022-01,13749678.95,12039608.56,3222847.87,EUR,Service
REV001082,ACC0056,2022-02,16688888.86,8593325.78,2647933.14,EUR,Maintenance
REV001083,ACC0056,2022-03,15639657.02,12899184.87,1469063.75,EUR,Product
REV001084,ACC0056,2022-04,14801196.75,11072610.5,1234237.69,EUR,Service
REV001085,ACC0056,2022-05,14766921.52,7506460.69,1731379.34,EUR,Service
REV001086,ACC0056,2022-06,14933535.02,9541908.37,4383295.74,EUR,Consulting
REV001087,ACC0056,2022-07,11958433.36,9009969.57,3396035.97,EUR,Maintenance
REV001088,ACC0056,2022-08,13760307.09,11719036.76,3856887.65,EUR,Maintenance
REV001089,ACC0056,2022-09,12050587.37,10197827.92,1351891.15,EUR,Service
REV001090,ACC0056,2022-10,14132152.05,9451297.45,1861060.14,EUR,Service
REV001091,ACC0056,2022-11,12054333.61,6490661.38,3200085.3,EUR,Service
REV001092,ACC0056,2022-12,15608603.06,12815086.18,2821386.43,EUR,Product
REV001093,ACC0056,2023-01,15880139.07,12780476.43,3962768.44,EUR,Service
REV001094,ACC0056,2023-02,17346951.54,11832905.69,4920295.68,EUR,Consulting
REV001095,ACC0056,2023-03,17855709.7,14210087.24,3618105.2,EUR,Service
REV001096,ACC0056,2023-04,13985883.71,9396832.66,2758865.4,EUR,Service
REV001097,ACC0056,2023-05,17876888.98,10784870.44,967144.68,EUR,Maintenance
REV001098,ACC0056,2023-06,12376048.55,9368558.72,3317345.93,EUR,Consulting
REV001099,ACC0056,2023-07,14076003.99,9477262.4,884994.46,EUR,Maintenance
REV001100,ACC0056,2023-08,11131746.71,5925622.8,3237596.06,EUR,Product
REV001101,ACC0056,2023-09,10972331.87,7784208.8,2732433.58,EUR,Consulting
REV001102,ACC0056,2023-10,13818848.71,8770670.42,2350705.19,EUR,Service
REV001103,ACC0056,2023-11,13149582.33,8847749.69,1728487.52,EUR,Maintenance
REV001104,ACC0056,2023-12,16470691.2,11018085.33,905899.56,EUR,Product
REV001105,ACC0056,2024-01,16874997.48,11754413.05,2077865.57,EUR,Service
REV001106,ACC0056,2024-02,16632786.07,10206453.68,1694411.74,EUR,Consulting
REV001107,ACC0056,2024-03,16259556.57,12101638.46,3413129.88,EUR,Service
REV001108,ACC0056,2024-04,16590481.45,14774851.71,4671679.18,EUR,Service
REV001109,ACC0056,2024-05,16041108.44,13855225.67,3391543.53,EUR,Maintenance
REV001110,ACC0056,2024-06,13403546.19,10942589.76,1438623.21,EUR,Service
REV001111,ACC0056,2024-07,14835222.57,7687975.17,3800873.07,EUR,Maintenance
REV001112,ACC0056,2024-08,13034608.89,9442218.94,886682.51,EUR,Maintenance
REV001113,ACC0056,2024-09,13459313.07,9621036.74,1237646.54,EUR,Service
REV001114,ACC0056,2024-10,12313969.65,6320970.07,1016065.87,EUR,Product
REV001115,ACC0056,2024-11,14331267.19,12108225.91,3795152.79,EUR,Service
REV001116,ACC0056,2024-12,18300153.99,12281837.77,1703880.05,EUR,Service
REV001117,ACC0164,2022-01,11121219.89,7847854.49,2751349.53,EUR,Service
REV001118,ACC0164,2022-02,15396600.79,11681863.12,2975278.54,EUR,Maintenance
REV001119,ACC0164,2022-03,15101729.28,10010657.84,2866639.22,EUR,Product
REV001120,ACC0164,2022-04,15400211.5,9861026.22,842951.11,EUR,Maintenance
REV001121,ACC0164,2022-05,16678659.32,8484338.37,1165281.13,EUR,Maintenance
REV001122,ACC0164,2022-06,13777418.83,10201253.78,978400.52,EUR,Maintenance
REV001123,ACC0164,2022-07,15112345.37,11476448.95,761412.06,EUR,Product
REV001124,ACC0164,2022-08,16050129.92,8971571.56,4286294.68,EUR,Maintenance
REV001125,ACC0164,2022-09,13099525.24,8958327.56,2371606.37,EUR,Maintenance
REV001126,ACC0164,2022-10,15737748.05,9930820.58,1363994.51,EUR,Consulting
REV001127,ACC0164,2022-11,16634898.74,13290338.72,1728498.85,EUR,Service
REV001128,ACC0164,2022-12,17813383.62,10746208.51,3155952.81,EUR,Service
REV001129,ACC0164,2023-01,22391928.94,17888539.69,5143038.83,EUR,Product
REV001130,ACC0164,2023-02,19282767.58,10802508.86,2036020.75,EUR,Service
REV001131,ACC0164,2023-03,22243178.77,14873381.32,3763422.34,EUR,Maintenance
REV001132,ACC0164,2023-04,24800352.78,14581028.6,2009026.22,EUR,Service
REV001133,ACC0164,2023-05,21540772.59,13182439.58,3001319.17,EUR,Service
REV001134,ACC0164,2023-06,19384968,16595022.84,2850192.09,EUR,Consulting
REV001135,ACC0164,2023-07,21785664.69,14766290.31,2794892.3,EUR,Product
REV001136,ACC0164,2023-08,17404295.62,15070937.33,3504587.78,EUR,Maintenance
REV001137,ACC0164,2023-09,17847497.29,10815341.44,3104551.02,EUR,Maintenance
REV001138,ACC0164,2023-10,20312186.14,12486748.44,2231430.79,EUR,Product
REV001139,ACC0164,2023-11,24340499.45,17062061.22,3251174.43,EUR,Service
REV001140,ACC0164,2023-12,27231907.01,18623310.81,3089118.86,EUR,Maintenance
REV001141,ACC0164,2024-01,26667569.6,13627089.32,6355131.34,EUR,Product
REV001142,ACC0164,2024-02,29076419.23,20066448.69,1635709.87,EUR,Consulting
REV001143,ACC0164,2024-03,34306404.98,17462335.98,9147600.35,EUR,Service
REV001144,ACC0164,2024-04,31567073.04,21404396.8,3154507.47,EUR,Product
REV001145,ACC0164,2024-05,34039455.18,21337156.68,5711689.1,EUR,Product
REV001146,ACC0164,2024-06,31075296.84,22851039.99,7681551.99,EUR,Service
REV001147,ACC0164,2024-07,28650728.65,14858397.34,7528736.79,EUR,Maintenance
REV001148,ACC0164,2024-08,29174899.49,18754422.95,5151124.9,EUR,Product
REV001149,ACC0164,2024-09,26590680.5,16385227.7,3080474.21,EUR,Product
REV001150,ACC0164,2024-10,34596148.55,26358032.42,5385465.1,EUR,Product
REV001151,ACC0164,2024-11,32641264.53,28774333.57,9088862.97,EUR,Consulting
REV001152,ACC0164,2024-12,38979542.25,34829832.15,8100902.17,EUR,Consulting
REV001153,ACC0082,2022-01,10906885.6,5512247.33,3157483.14,EUR,Product
REV001154,ACC0082,2022-02,14436260.56,11473145.96,974951.34,EUR,Maintenance
REV001155,ACC0082,2022-03,12105799.77,9999064.97,2375503.87,EUR,Maintenance
REV001156,ACC0082,2022-04,10864391.66,5774052.25,2415792.21,EUR,Service
REV001157,ACC0082,2022-05,11860760.68,8623705.88,2774226.81,EUR,Maintenance
REV001158,ACC0082,2022-06,10940913.63,5915980.96,2972458.77,EUR,Service
REV001159,ACC0082,2022-07,9971734.84,7972903.65,1614977.33,EUR,Consulting
REV001160,ACC0082,2022-08,9333590.18,7392824.06,1564271.99,EUR,Service
REV001161,ACC0082,2022-09,9727838.7,5225831.56,2049743.66,EUR,Service
REV001162,ACC0082,2022-10,8791718.28,5382867.15,1454058.49,EUR,Service
REV001163,ACC0082,2022-11,10729926.45,7081302.03,2282519.6,EUR,Maintenance
REV001164,ACC0082,2022-12,10456633.54,8190345.57,564194.76,EUR,Service
REV001165,ACC0082,2023-01,14547064.77,8048409.33,2197028.89,EUR,Consulting
REV001166,ACC0082,2023-02,13859500.4,10488336.96,927891.49,EUR,Maintenance
REV001167,ACC0082,2023-03,14465160.9,11290831.32,3224484.81,EUR,Product
REV001168,ACC0082,2023-04,15383223.15,10745978.8,4262184.03,EUR,Consulting
REV001169,ACC0082,2023-05,15788032.35,9886754.71,4097688.69,EUR,Maintenance
REV001170,ACC0082,2023-06,12653862.13,10956350.44,844915.25,EUR,Product
REV001171,ACC0082,2023-07,11959617.07,6301439.54,3216152.11,EUR,Service
REV001172,ACC0082,2023-08,11595515.55,7224137.58,3094886.18,EUR,Product
REV001173,ACC0082,2023-09,12737711.67,9378933.92,924403.37,EUR,Service
REV001174,ACC0082,2023-10,12636639.39,7638343.83,1577154.58,EUR,Service
REV001175,ACC0082,2023-11,12763796.2,7036437.18,1238016.75,EUR,Service
REV001176,ACC0082,2023-12,15138330.41,13001957.3,4063738.4,EUR,Product
REV001177,ACC0082,2024-01,16891827.27,13324320.85,4151551.05,EUR,Service
REV001178,ACC0082,2024-02,18062224.85,9624179.97,5038352.33,EUR,Maintenance
REV001179,ACC0082,2024-03,19922278.88,15975931.96,3019655.95,EUR,Service
REV001180,ACC0082,2024-04,19758319.74,12269492.44,1994538.05,EUR,Consulting
REV001181,ACC0082,2024-05,16789313.14,14564213.72,1159952.09,EUR,Maintenance
REV001182,ACC0082,2024-06,18407063.64,11956404.25,2151490.05,EUR,Consulting
REV001183,ACC0082,2024-07,16227746.36,10829801.45,2102627.92,EUR,Maintenance
REV001184,ACC0082,2024-08,13731617.79,12005086.52,3349897.5,EUR,Service
REV001185,ACC0082,2024-09,17923984.92,10164960.96,1429112.38,EUR,Service
REV001186,ACC0082,2024-10,14903367.28,12260887.96,960841.87,EUR,Service
REV001187,ACC0082,2024-11,20043167.17,12455534.08,5442685.5,EUR,Maintenance
REV001188,ACC0082,2024-12,20156044.56,18123985.61,5942032.76,EUR,Service
REV001189,ACC0096,2022-01,43701047.7,36525391.83,12815346.28,EUR,Product
REV001190,ACC0096,2022-02,40164323.77,22938881.91,7410688.62,EUR,Consulting
REV001191,ACC0096,2022-03,49952924.72,26916651.55,5249293.71,EUR,Service
REV001192,ACC0096,2022-04,50513272.06,43270246.81,12191749.11,EUR,Maintenance
REV001193,ACC0096,2022-05,47344344.06,42472658.99,13735983.01,EUR,Product
REV001194,ACC0096,2022-06,45560448.38,27502395.39,10291848.17,EUR,Consulting
REV001195,ACC0096,2022-07,46949070.73,26724338.63,13083859.73,EUR,Product
REV001196,ACC0096,2022-08,39584589.17,27128273.49,10303711.18,EUR,Consulting
REV001197,ACC0096,2022-09,40253625.93,33764607.36,10470134.03,EUR,Maintenance
REV001198,ACC0096,2022-10,45566712.63,28513731.37,7657279.88,EUR,Product
REV001199,ACC0096,2022-11,49528810.49,26560872.84,3555624.14,EUR,Maintenance
REV001200,ACC0096,2022-12,56925791.72,36030386.33,11970260.43,EUR,Service
REV001201,ACC0096,2023-01,61758718.26,51851999.4,17790678.1,EUR,Service
REV001202,ACC0096,2023-02,66447918.11,41392051.72,3492880.31,EUR,Service
REV001203,ACC0096,2023-03,68181035.96,36489151.31,15548856.34,EUR,Consulting
REV001204,ACC0096,2023-04,59918841.81,39720609.99,12192156.8,EUR,Service
REV001205,ACC0096,2023-05,59462066.76,47999062.09,7726600.17,EUR,Service
REV001206,ACC0096,2023-06,66966449.47,53554740.31,8461659.21,EUR,Consulting
REV001207,ACC0096,2023-07,56554060.08,35144408.32,13899368.47,EUR,Maintenance
REV001208,ACC0096,2023-08,61507716.31,34231727.62,17510625.03,EUR,Consulting
REV001209,ACC0096,2023-09,65031207.26,48069797.01,8799424.7,EUR,Product
REV001210,ACC0096,2023-10,61640462.3,46060802.17,14389080.93,EUR,Product
REV001211,ACC0096,2023-11,70297953.61,46940783.98,5353919.36,EUR,Maintenance
REV001212,ACC0096,2023-12,69393100.47,53849648.87,5087961.89,EUR,Product
REV001213,ACC0096,2024-01,90273616.56,72354498.56,23475703.89,EUR,Maintenance
REV001214,ACC0096,2024-02,86792041.66,66453326.59,7247083.79,EUR,Maintenance
REV001215,ACC0096,2024-03,94169225.18,62321111.99,8037234.04,EUR,Maintenance
REV001216,ACC0096,2024-04,99754915.52,53217997.59,25201887.67,EUR,Service
REV001217,ACC0096,2024-05,91816563.28,69341212.67,8504491.22,EUR,Maintenance
REV001218,ACC0096,2024-06,94480396.17,61656339.51,8172804.65,EUR,Service
REV001219,ACC0096,2024-07,77743677.45,58507627.54,13538465.66,EUR,Maintenance
REV001220,ACC0096,2024-08,79739451.26,40224484.23,15323990.14,EUR,Product
REV001221,ACC0096,2024-09,72341771.05,59310210.31,15071547.24,EUR,Consulting
REV001222,ACC0096,2024-10,81894673.98,65845393.62,15381216.43,EUR,Service
REV001223,ACC0096,2024-11,88864576.31,69437329.3,7951172.35,EUR,Product
REV001224,ACC0096,2024-12,118264440.84,102316197.05,13817170.67,EUR,Service
REV001225,ACC0021,2022-01,15435105.48,8512879.77,3878307.44,EUR,Service
REV001226,ACC0021,2022-02,17571403.65,11243225.38,2175522.43,EUR,Product
REV001227,ACC0021,2022-03,17047059.97,13414116.05,1042836.46,EUR,Maintenance
REV001228,ACC0021,2022-04,14069603.6,10650798.81,3188513.51,EUR,Product
REV001229,ACC0021,2022-05,16296334.98,12266265.78,2917078.35,EUR,Product
REV001230,ACC0021,2022-06,14766833.86,7552821.55,3659571.84,EUR,Maintenance
REV001231,ACC0021,2022-07,15140821.84,9158061.78,2341183.78,EUR,Service
REV001232,ACC0021,2022-08,13367653.64,9096181.32,3357432.01,EUR,Maintenance
REV001233,ACC0021,2022-09,14744131.53,10951865.28,1994384.8,EUR,Maintenance
REV001234,ACC0021,2022-10,16268331.86,12263487.12,4766834.17,EUR,Service
REV001235,ACC0021,2022-11,15406866.18,9740109.97,2280765.34,EUR,Maintenance
REV001236,ACC0021,2022-12,16593744.57,10878386.08,3430777.38,EUR,Service
REV001237,ACC0021,2023-01,18437022.79,15157143.84,1938457.43,EUR,Service
REV001238,ACC0021,2023-02,15524567.69,10511979.81,4191918.42,EUR,Service
REV001239,ACC0021,2023-03,18757137.09,14609986.3,5211307.59,EUR,Service
REV001240,ACC0021,2023-04,19575866.11,12836700.57,5672017.1,EUR,Service
REV001241,ACC0021,2023-05,18014473.89,9929411.88,5077732.1,EUR,Maintenance
REV001242,ACC0021,2023-06,17989506.56,9697689.04,4168690.36,EUR,Product
REV001243,ACC0021,2023-07,16327916.97,10660108.8,4580408.96,EUR,Service
REV001244,ACC0021,2023-08,13882122.96,9424387.35,3755832.97,EUR,Maintenance
REV001245,ACC0021,2023-09,14261181.41,10641115.61,1477169.8,EUR,Product
REV001246,ACC0021,2023-10,14712042.99,11653563.91,3887061.12,EUR,Service
REV001247,ACC0021,2023-11,18884451.53,15467415.2,4557274.37,EUR,Maintenance
REV001248,ACC0021,2023-12,15062458.01,10962684.76,1913081.7,EUR,Service
REV001249,ACC0021,2024-01,18548463.92,14864632.19,2131290.31,EUR,Maintenance
REV001250,ACC0021,2024-02,20714097.29,12290572.4,3316843.59,EUR,Service
REV001251,ACC0021,2024-03,17458570.56,12839200.09,4725620.26,EUR,Consulting
REV001252,ACC0021,2024-04,20616748.56,10772625.96,3939857.72,EUR,Maintenance
REV001253,ACC0021,2024-05,21402115.81,11780534.2,4976814.41,EUR,Service
REV001254,ACC0021,2024-06,19937859.77,14040503.22,3574199.65,EUR,Maintenance
REV001255,ACC0021,2024-07,17173813.06,12218965.57,4165605.9,EUR,Maintenance
REV001256,ACC0021,2024-08,16265282.71,9103676.92,4436026.1,EUR,Service
REV001257,ACC0021,2024-09,18883989.62,14454053.47,4071519.27,EUR,Maintenance
REV001258,ACC0021,2024-10,18216286.88,15711425.13,4175647.24,EUR,Consulting
REV001259,ACC0021,2024-11,18292010.64,14707775.72,1421211.76,EUR,Product
REV001260,ACC0021,2024-12,20694921.18,13963191.08,3673106.6,EUR,Service
REV001261,ACC0174,2022-01,5835933.13,3613670.61,1666336.51,EUR,Service
REV001262,ACC0174,2022-02,6445296.1,4517847.89,1306480.6,EUR,Service
REV001263,ACC0174,2022-03,5679354.42,3575602.89,1067241.66,EUR,Service
REV001264,ACC0174,2022-04,5982687.45,3770179.04,1158908.58,EUR,Service
REV001265,ACC0174,2022-05,6179744.1,3286015.68,861169.3,EUR,Product
REV001266,ACC0174,2022-06,5822240.67,3713688.09,1437062.34,EUR,Service
REV001267,ACC0174,2022-07,4979086.42,3741301.93,1398831.73,EUR,Maintenance
REV001268,ACC0174,2022-08,4388893.44,2997357.91,522754.63,EUR,Consulting
REV001269,ACC0174,2022-09,4851122.41,2550467.93,1014022.25,EUR,Consulting
REV001270,ACC0174,2022-10,4361877.59,3801018.05,685406.2,EUR,Service
REV001271,ACC0174,2022-11,5959769.08,3266669.43,1412751.19,EUR,Product
REV001272,ACC0174,2022-12,5468979.39,3297076.79,579738.81,EUR,Service
REV001273,ACC0174,2023-01,5992198.57,3848412.14,776429.47,EUR,Maintenance
REV001274,ACC0174,2023-02,6904280.09,5901006.95,1400494.1,EUR,Service
REV001275,ACC0174,2023-03,6414930.87,4744102.49,701765.93,EUR,Maintenance
REV001276,ACC0174,2023-04,7118265.8,6279487.39,980474.23,EUR,Service
REV001277,ACC0174,2023-05,6618853.23,3795741.47,1712744.5,EUR,Service
REV001278,ACC0174,2023-06,6365299.73,5114138.79,839075.43,EUR,Service
REV001279,ACC0174,2023-07,6034576.69,4560453.69,562048.33,EUR,Product
REV001280,ACC0174,2023-08,5885148.14,4217179.87,1390524.48,EUR,Service
REV001281,ACC0174,2023-09,5822872.12,4455239.03,534820.6,EUR,Service
REV001282,ACC0174,2023-10,5201624.81,3682542.33,590436.13,EUR,Maintenance
REV001283,ACC0174,2023-11,5992654.24,3114537.52,423699.63,EUR,Service
REV001284,ACC0174,2023-12,6646311.59,3344707.56,671246.36,EUR,Consulting
REV001285,ACC0174,2024-01,7379674.67,5323841.29,501798.45,EUR,Consulting
REV001286,ACC0174,2024-02,8320676.49,4965815.74,2068854.09,EUR,Service
REV001287,ACC0174,2024-03,7587649.12,5008592.4,1796130.88,EUR,Product
REV001288,ACC0174,2024-04,7764316.24,5176714.59,418831.51,EUR,Product
REV001289,ACC0174,2024-05,8147418.2,4576375.67,1207754.81,EUR,Service
REV001290,ACC0174,2024-06,6235487.1,5440824.12,1597368.75,EUR,Service
REV001291,ACC0174,2024-07,7243160.91,5651158.02,1259898.24,EUR,Product
REV001292,ACC0174,2024-08,6327754.51,5505599.03,1665094.85,EUR,Product
REV001293,ACC0174,2024-09,6733568.42,4911156.63,516945.36,EUR,Maintenance
REV001294,ACC0174,2024-10,6419654.26,4106072.92,1034282.51,EUR,Service
REV001295,ACC0174,2024-11,6136775.8,4744465.01,1538826.55,EUR,Service
